"area_name","process","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","arch_stat","embed2_incircle_1","embed2_incircle_2","ac_9","firstmin_ac","trev_num","motiftwo_entro3","walker_propcross","nonlinearity","x_pacf5","diff1x_pacf5","diff2x_pacf5","PC1","PC2","PC3","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6","cluster7","cluster8","cluster9","cluster10","cluster11","cluster12","cluster13","cluster14","cluster15"
"South Carolina","VRS",0.0169753537613914,9.76919553991381e-06,2.74289889529517,-0.0245474746322912,0.762591956833681,2.45361810809979,0.554424073142359,0.767020019585336,2.33604149507948,0.393444776894875,0.680425177801177,-0.219051021383911,0.168618720412922,0.509707203495581,0,0,-0.0964538358151974,6,652792952.435484,1.51967649313409,0.165898617511521,0.510162305987762,1.05310345658117,0.269874931998239,0.168999133120309,-2.57097817394735,-0.600195271045159,0.666476983089571,1,2,2,1,1,3,6,4,8,8,11,5,9,8,9
"South Dakota","VCS",0.0208844075267597,4.60398741392214e-06,2.86151465567404,0.692452573105751,0.819707982106332,3.3077681956478,0.469611009418828,0.823250536227171,3.1238264044674,0.54471182484659,1.61108222800981,-0.166243422161577,0.132543751617982,0.613169409180679,0,0,-0.015058689682372,6,16165759.6658986,1.54919463997363,0.165898617511521,0.19954712408534,1.39735604858127,0.53351500867644,0.0994554255214777,-3.73835038846942,1.89745818957249,-0.202819821802739,1,2,2,1,1,6,2,7,4,2,4,4,7,2,14
"South Dakota","VEU",0.577230984932838,1.19887949988125e-05,10.7478066787593,5.85289559453521,0.501850356850294,0.428532780747736,0.462555093989948,0.792574544490068,2.90534479479072,-0.0422708680709942,0.206723215260297,-0.412509538243272,0.261608426961095,0.697374052383512,0,0,0.43551061275675,4,13698764.1301724,1.59110482786025,0.286206896551724,0.0807137651813334,0.705090401694205,0.164250803869337,0.578738050410401,1.22408788738891,-2.39177342493058,-1.12294635184877,1,1,3,2,3,4,1,5,7,9,5,7,1,1,7
"South Dakota","VGT",0.504511795347988,3.2786094211971e-06,12.0595239467858,-1.89274245476606,0.77518127715357,2.34465822926409,0.216181731041954,0.888185910352377,2.2831081876266,0.430363220432755,0.714460441338009,-0.143678663993963,0.127913818914035,0.793702188436948,0,0,0.424260960844192,6,495074372.765517,1.5467748539111,0.175862068965517,0.217137621556404,1.07491481423152,0.304996176174305,0.127767964271477,-1.08633659574459,1.70911261904325,-1.0026752396259,1,2,2,1,1,3,6,4,6,4,8,1,5,11,6
"South Dakota","VIN",0.950601580535386,7.39255493527194e-08,14.6505778660278,-6.00699296568804,0.698944726640295,1.40437862072161,0.160803695731323,0.978631075082861,8.10893236971835,0.0880789388269875,0.192604237599304,-0.480110872637447,0.326050169775407,0.905169723872148,0,0,0.86669105936278,9,5562409.04137931,0.855201100854458,0.155172413793103,0.683555753042411,0.991352060865408,0.0767490005930241,0.328059521217767,3.6199480582634,2.76270982669491,-0.760487265797934,1,1,1,4,4,1,3,8,3,5,10,11,11,4,10
"South Dakota","VRS",0.00428835831718699,4.80150527249054e-06,1.37864137949024,0.0171685004228213,0.818408339790977,3.32522725098962,0.528507560982095,0.819323345202889,3.28327244771457,0.547396786203983,1.59088864296153,-0.153175654927712,0.125419554644385,0.590639255876396,0,0,-0.0351658889199246,6,52225060.1105991,1.55000188713985,0.165898617511521,0.2289527076999,1.43165364786883,0.526638951483294,0.0891474386648345,-3.88189163337627,1.79468114285804,0.0146725155834646,1,2,2,1,1,6,2,7,4,2,4,4,7,2,14
"Tennessee","VCS",0.00853797396943179,7.86421870291404e-06,1.79554494010074,0.0373727952326951,0.776328895033956,2.66135389836779,0.550398497940265,0.778686017726005,2.59411851017896,0.417595934981034,0.80615491199807,-0.221601976976032,0.145312952887443,0.50704585674086,0,0,-0.0828285708048372,6,529788089.893433,1.52747229709542,0.165898617511521,0.71608307229524,1.11768447406126,0.297251917430771,0.149194402736896,-2.69121265448781,-0.169519367115684,0.635399912682751,1,2,2,1,1,3,6,4,8,8,11,5,9,8,9
"Tennessee","VDV",0.963868809234323,4.1418963752489e-07,11.0946818628966,4.60631105569735,0.538630285680852,0.746682933719997,0.273114479964172,0.97446705127178,7.6037542832789,-0.16746582825377,0.0494543533355112,-0.618352972541393,0.435507184099416,0.906391650135929,0,0,0.78706888223663,144,3922.17582417582,0.572356672441432,0.0934065934065934,0.430011063723538,0.981593096852332,0.0360110676175431,0.587937980936144,5.59298566347894,2.79148716469098,0.529810230981148,1,1,1,3,4,5,3,8,3,5,3,8,4,10,8
"Tennessee","VEU",0.85030181085476,8.66446659832264e-07,15.0335721447257,1.96353965535228,0.360437280130721,0.531409761893129,0.269517517364621,0.899314713629076,6.30537588568129,-0.136023450476626,0.312776878122809,-0.491176800963827,0.336482364237627,0.593342379240573,0,0,0.721515532303754,3,1673851243.41034,1.19314999973492,0.341379310344828,0.623932069888598,1.0028519764613,0.306495786002176,0.759208029368149,3.44212660710962,-0.293919884355324,-2.29037818355877,1,1,1,4,5,1,4,3,1,7,10,11,10,3,10
"Tennessee","VGT",0.307999041547605,1.05269523241393e-05,9.00510951560287,2.35901981136306,0.712361848301179,1.88207879537593,0.370630620850051,0.803213401694369,1.20584670355418,0.27997367548267,0.493155387621718,-0.305963491277156,0.249590357889896,0.583413566766405,0,0,0.176179292267502,6,38738636736.1517,1.62301515805803,0.162068965517241,0.493668908358922,0.848663762327665,0.203478833616593,0.2770813441223,-1.01303096960951,-0.913302184590627,-0.114709096767667,1,2,3,2,3,3,6,4,8,8,11,2,1,8,11
